-0.16906701,0.5443179,0.09761948,0.13002148,0.15099911,0.019950619,-0.17689127,0.08599918,-0.28277028,-0.027026733,-0.21826127,-0.3605109,-0.21873996,0.024803387,0.030363042,-0.11430148,0.17285383,-0.05314071,-0.11604617,-0.073237695,0.039915416,-0.032569226,0.11432394,-0.05041762,-0.009854584,0.33227232,-0.19880728,-0.43616754,-0.014861176,-0.2359402,-0.21634762,-0.26475975,-0.1609794,0.03915367,-0.2036977,0.30289593,0.40103385,-0.24412476,-0.2795015,0.25634703,-0.27147958,-0.14798766,-0.23252873,-0.2246235,0.08586452,-0.5632886,-0.24102287,0.032319345,0.20318967,0.16249646,0.015778692,0.16318157,0.02059634,0.06874228,0.08573891,0.057181124,0.17228669,-0.42252925,-0.4542371,-0.3110296,0.22056574,0.16509369,-0.037504084,0.14325438,0.053656437,-0.05827989,-0.031564895,-0.09717724,-0.27317247,0.11748442,-0.34607652,0.087281376,-0.011408437,0.25963104,-0.285765,0.4926909,-0.073941514,-0.21896228,0.040053204,-0.21623479,0.08719692,-0.3312206,-0.30974302,0.10146928,-0.084421284,-0.09376441,0.18428884,-0.0027477774,-0.3704979,0.13724704,-0.07989005,-0.03025307,0.0018799244,0.16460645,-0.23435679,0.20353878,-0.057912536,-0.04152025,0.1270986,-0.096365385
-0.062116757,-0.019318955,0.16944273,-0.17116643,0.034597166,-0.26703992,-0.22313944,0.0728989,-0.016915252,0.09470217,-0.138736,-0.09743589,0.10692465,-0.13715875,0.21358362,-0.19109865,0.015845597,-0.070944205,-0.31110814,-0.27949765,-0.32643607,0.31413066,0.18021955,-0.090640835,0.18911967,0.18688262,-0.16603088,-0.10319824,0.09385686,-0.060201388,0.012059338,-0.16870703,-0.21436302,-0.48437473,0.27223578,-0.22486739,0.11495686,-0.09007202,-0.0835295,-0.25423047,-0.30596983,-0.013651018,-0.02835061,-0.05211838,0.26634306,0.117686585,-0.16476668,0.26326004,-0.16106832,0.15102734,0.023408523,-0.10680587,-0.3732552,0.36854568,-0.04189926,-0.1026047,-0.2101708,-0.3559381,0.054200813,0.035021067,-0.0027244259,0.14028852,0.001464304,-0.12721026,-0.19227614,-0.044336013,0.2912024,0.004324874,0.18808295,0.036060896,-0.26287395,0.09008526,0.051797245,0.042077497,0.0651679,0.13462159,0.1492157,0.4191964,0.03486958,-0.059752855,0.16278952,0.05430359,-0.006908288,-0.0143569615,0.20407885,0.07808206,0.09630756,0.29155892,-0.079834424,0.08400139,-0.018803032,0.14903538,0.074656434,0.07043184,0.23791541,0.059174653,-0.09573156,0.09328925,-0.07304723,0.020186536
0.034996685,0.2729713,-0.23042986,0.09334921,0.05585583,-0.11502357,0.16546546,0.038127217,-0.070102334,-0.3088382,0.05308551,0.055186756,0.078639105,-0.10545853,-0.012425694,0.11663814,-0.061970755,-0.07242867,-0.2974569,-0.09995527,-0.08103284,0.55467993,0.25257,-0.03484772,0.039766315,-0.105601154,-0.2351658,-0.17365147,-0.059967037,0.037881915,0.08896598,-0.26133373,-0.245895,-0.21312797,-0.11862771,-0.033744782,0.20139068,0.13155776,-0.2362331,-0.22120647,-0.20315658,0.034390528,-0.41170028,-0.14606372,-0.18723476,-0.23112078,-0.022994779,0.04352379,0.16851293,0.12470215,-0.01805034,0.10400647,-0.011343064,-0.0031866487,0.09003696,-0.025957903,-0.045148965,-0.09833702,-0.11007593,0.1606245,0.010899763,-0.17716828,-0.007462135,0.010140791,0.096242875,0.016702026,-0.098365,-0.035297465,-0.03796649,-0.22326358,0.16382995,-0.2366031,-0.17453629,-0.2719618,-0.36754915,-0.018489527,0.06397601,0.20452338,0.14994505,0.16271687,0.30467227,0.4684276,0.20210196,0.05513008,0.062111627,-0.102915496,0.14588569,0.38633046,0.23882997,-0.008782864,-0.2173321,-0.09256974,0.031324282,0.2783455,0.5291889,-0.015887441,-0.28346616,0.013069163,-0.07459355,0.11037218
0.14671536,-0.03363742,0.18778561,-0.5566596,-0.12882802,0.09608832,-0.0667981,-0.15767345,-0.4715369,-0.3983158,-0.21121831,-0.28782138,-0.3671458,-0.06824383,0.2480896,-0.20670374,-0.37387085,-0.083294876,-0.074855,-0.39321128,0.11219507,0.10178689,0.42366317,0.4160218,-0.113716975,0.54396474,-0.2155498,0.06695167,0.51235545,0.007448683,0.09380642,-0.004859433,-0.062542655,-0.38068345,0.19218642,-0.18025096,0.023258174,0.22774003,-0.06230338,-0.069658354,-0.034579273,-0.13949579,-0.019404475,-0.34113747,-0.05752185,-0.30960652,-0.009648545,-0.19183372,0.018548464,0.14389202,-0.3493121,0.06970024,0.17839937,-0.7895119,-0.012422128,0.11573316,0.09616918,0.3015553,0.09977843,0.09660793,0.22863118,0.20952904,-0.17998762,0.16224529,-0.06913183,0.013799492,-0.24026446,-0.22716606,0.26652896,0.11622357,0.28363225,0.012636794,0.1467662,0.20194444,0.02249115,0.35452402,0.11893067,0.008310026,0.041632026,0.10926181,-0.23788127,-0.016014174,-0.08974099,0.5496597,-0.21051338,-0.18917961,0.17990594,0.5201308,-0.023792801,0.083133526,-0.10713801,0.33863166,0.25098282,0.60853,-0.05922802,-0.10917792,0.2306378,-0.23315041,-0.038768522,-0.01659415
-0.058746003,0.06283695,0.37121344,0.25382003,-0.15892105,-0.6023663,-0.2051164,0.6855195,-0.716935,0.15091854,-0.120716706,0.06501925,0.2506343,-0.08287851,0.20394935,-0.21600714,-0.18361942,-0.04735597,-0.24806485,-0.3751971,0.19050092,0.09856866,0.28419,0.5440689,-0.047308486,0.28529352,-0.13096157,-0.12390304,0.19571067,-0.17080995,-0.19091171,-0.21036658,0.37291512,0.02199922,0.26320764,0.10844498,-0.20000044,-0.40286118,-0.081216864,-0.18719809,-0.28625655,0.16431993,-0.04583432,-0.4807412,0.009113108,0.16484408,-0.26718745,0.22522107,-0.025737403,-0.060466524,-0.44645682,0.4509796,-0.10151518,0.10973629,0.3794343,0.19659233,0.20569518,-0.39387837,-0.12804767,-0.21605426,-0.30346012,0.6215332,-0.27656612,-0.2669071,0.54244035,-0.11984882,0.41265538,-0.13024186,-0.22229521,-0.04870188,0.03603844,-0.25891253,-0.41436106,0.060969453,0.19003494,-0.040607717,-0.17466426,0.29102316,0.009523948,-0.14542842,-0.076036446,0.5019279,0.29055098,0.049886342,-0.21007703,0.32109272,0.25420153,0.21110469,-0.033948794,0.12499173,0.1624033,0.20679988,-0.099609576,-0.15622078,0.3255949,-0.04847402,-0.12893377,-0.248911,-0.046476454,0.11612686
0.2570272,0.0621107,0.019310512,0.2308351,-0.3356997,0.2558958,-0.1412459,0.054963257,-0.49197853,0.21422,0.11274848,-0.45163593,-0.12506823,-0.26766437,-0.21259765,-0.38430518,-0.46958402,0.33109263,-0.24075738,0.41456684,0.45212284,-0.1581628,-0.086190335,-0.032434933,-0.48381698,0.55858546,-0.04544631,-0.22081108,-0.07404943,0.10384382,0.5945664,-0.35932368,-0.45240837,-0.5647504,-0.12619944,-0.050028384,0.02546844,0.53733104,-0.013696425,-0.34451702,-0.6633707,0.053490985,0.321068,0.050953403,0.04193943,-0.28737488,-0.020924747,-0.34633797,0.7005166,-0.3439271,-0.48299727,-0.61218786,-0.09899236,0.3415438,0.26739132,0.32348996,0.63037235,0.4559407,0.22549246,0.0022143987,0.3963282,0.8398289,-0.19992681,-0.9552418,-0.36220777,0.06150133,-0.18287307,-0.17953922,-0.6008432,-0.25103822,-0.5174164,-0.26072297,0.50391203,0.12538752,0.018963737,-0.56805116,0.18022667,-0.023107614,-0.2619012,-0.32733223,0.1038019,-0.1759671,-0.41430026,0.32704416,0.12097627,-0.21074189,-0.6437204,0.13792461,0.3526277,-0.3066007,0.15831989,0.22568999,-0.08310848,-0.3779016,0.29939184,0.4792079,-0.27477583,-0.08986234,-0.07252478,0.41688296
-0.090832435,-0.3065253,0.32712737,-0.11168701,0.025857208,-0.086343795,-0.30640292,-0.024273166,-0.18992087,0.32867846,-0.20081559,-0.26028466,-0.049572986,0.28971463,-0.007174098,0.030423496,-0.26356024,0.31729907,-0.2917839,-0.072393775,0.08618888,0.87381107,0.27162197,0.25730515,-0.12697744,-0.17703426,-0.60236704,-0.16446656,-0.44594684,-0.29334328,-0.40809387,-0.08775177,-0.25912577,0.0059893094,-0.21552578,-0.43854007,0.18894209,-0.3612453,-0.1832761,-0.45070118,-0.09730608,0.051118188,-0.124735974,-0.0041300887,0.33956078,0.036291495,-0.63430715,-0.10666211,0.4389819,-0.3158799,-0.609905,-0.64597994,-0.061896924,0.17838444,0.037064496,0.3166251,-0.18466261,-0.38527134,-0.07216885,0.017658638,-0.12007157,0.18403229,0.43512318,-0.2137353,0.51654786,-0.060320165,-0.05652295,0.11535824,0.11696469,-0.02136213,-0.18069077,-0.268054,0.16150299,-0.18325382,0.06202417,-0.2588741,-0.2091169,-0.016092578,-0.12440864,0.24139364,-0.1432532,0.26940513,-0.35536212,0.33303607,-0.2506564,-0.39060208,0.091555506,0.19544002,-0.267575,0.118265875,0.032207336,0.12327611,-0.18234342,-0.34446126,0.15405998,0.19151181,0.14241229,-0.30894193,0.14466333,-0.3390796
-0.00077154674,0.3796435,-0.33541033,-0.15900765,-0.33774245,-0.2988175,-0.3749068,0.3288902,-0.085651435,0.087429896,-0.2065404,0.19162247,-0.27655905,-0.06628647,-0.23420565,-0.041746475,-0.12500301,0.18549722,-0.21582688,0.07380606,-0.128003,0.19260845,-0.3974511,0.013195716,-0.06411612,0.070038475,-0.44177198,0.002401039,0.24549624,-0.29426226,0.26209775,-0.3132577,-0.46121302,0.14464644,0.03664346,0.11542283,-0.052310724,-0.049584,0.1987097,-0.041019022,-0.3090003,0.13005991,-0.11915147,-0.10477911,-0.4406103,-0.1606214,-0.18840356,-0.25125048,0.15167229,0.53321606,-0.28174046,0.34178916,0.19783087,-0.41541085,-0.28612143,-0.14697866,0.07997416,-0.20085512,0.21143614,0.319873,-0.037135523,0.3217943,0.17276789,0.11985053,0.057627574,-0.4019308,0.022913745,0.07008163,-0.15640537,0.22808076,0.053962268,-0.37879348,0.09189801,-0.020143626,-0.47022605,-0.28702328,-0.03577508,0.28524357,-0.08573236,0.15150397,-0.044902682,-0.25251356,-0.079405546,0.17052096,0.34911588,0.47503984,-0.1421159,-0.004103712,0.25552398,0.1341635,-0.5083599,-0.12938595,-0.03533191,0.11016745,-0.07787237,-0.21947399,-0.24152999,0.1485593,0.13641651,0.1874539
0.21466002,0.30530694,0.12499033,-0.19569886,-0.26175013,-0.68471587,0.013443653,-0.00044865592,-0.16144608,0.45204902,-0.2890389,-0.17140397,-0.28909215,-0.13138513,-0.03271968,-0.32589653,0.14057478,0.0023923924,-0.089713044,-0.29309025,-0.27209434,0.06034445,0.2644262,-0.10346623,-0.076408744,0.09893949,-0.08984913,-0.16955467,0.33375606,0.035097737,-0.15163492,-0.17732151,-0.058897324,-0.28033286,0.03910959,-0.009001061,0.114905626,0.052743465,-0.20049636,-0.1417314,-0.16093126,0.22941846,0.04802468,0.112135455,-0.025924867,0.013372711,-0.21825919,0.21310112,-0.19082877,0.2943409,0.1608439,-0.27291334,-0.008205707,0.19635856,0.035965458,0.04991905,-0.26756656,-0.18941629,-0.16157621,-0.17321868,-0.12133103,0.09946169,-0.22437315,-0.02634713,-0.45277187,0.17370892,0.13164234,-0.07014255,0.09342762,-0.38451043,-0.062192038,0.092625804,0.35638332,-0.24523814,-0.09053134,0.24136487,0.330868,0.28031045,0.16849807,0.34939858,0.041049298,-0.2217123,-0.14736699,-0.3158155,0.19646335,-0.1430663,-0.044909596,0.108312465,0.18228099,-0.23326626,0.010651025,0.3026791,0.020840552,0.09416068,0.32007152,-0.020045208,0.18580051,0.1864154,0.18846717,-0.2584449
0.23024096,0.2846517,0.106140815,0.15893933,-0.3350687,0.16674563,-0.30937946,0.24945399,-0.17131291,0.15028648,-0.3354566,0.042950206,-0.18896645,-0.40957674,-0.28072762,-0.22054355,-0.12958431,0.05362607,-0.20483796,-0.11601884,0.0865206,-0.012298309,-0.22131701,-0.052021805,-0.33632642,0.09833935,0.11257038,-0.29775578,0.19602923,0.22271727,0.371723,-0.3098257,0.053855218,-0.13297953,-0.24089049,-0.06281028,0.2341496,-0.0864601,0.19754006,-0.36159897,-0.36706668,-0.07106307,-0.063161604,-0.18390946,0.19472092,-0.30523795,-0.34913564,-0.09690292,0.27689454,-0.05836079,-0.30608246,-0.28266197,-0.14950562,-0.06293224,-0.032414198,0.19105704,0.37716827,0.06406622,-0.08058926,0.09578488,0.05249283,0.2693335,-0.21529761,-0.29622918,-0.00426146,-0.23158884,-0.35981616,-0.06366575,-0.42410767,-0.10771219,0.19755638,0.16714107,0.5876457,0.0132009955,-0.07578465,-0.191713,-0.09901761,0.0790844,-0.47056636,-0.17016514,0.20185053,-0.14041469,-0.06329153,0.20936702,0.047195736,-0.3480638,-0.31347492,0.23539768,0.3914918,-0.101038896,0.175443,-0.1545486,-0.0788267,-0.155114,0.07135699,0.23279072,-0.27669886,-0.3219664,0.056053333,-0.120937884
